Category,Name,Visitor Count,Climate,Price Level,Best Month,Editorial Summary,Popularity Tier,Address,UNESCO,Rating,userRatingCount,websiteUri,googleMapsUri,Keyword 1,Keyword 2,Keyword 3
City,"Rome Region 1419, Italy",256742,Csa,3,"April - June, September - October",A major global urban destination in Italy known for its tourism appeal.,17.35,"Rome Region 1419, Italy",Yes,4.7,4918,https://www.visitromeregion1419.com,"https://www.google.com/maps/search/Afghanistan,CultureRome+Region+1419",Food & Wine,Family,Culture & Museums
City,"Prague Region 1420, Czech Republic",256486,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,17.84,"Prague Region 1420, Czech Republic",No,4.4,11317,https://www.visitpragueregion1420.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+1420",Nightlife,Family,Culture & Museums
City,"Jaipur Region 1421, India",256229,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,16.29,"Jaipur Region 1421, India",No,4.2,7554,https://www.visitjaipurregion1421.com,"https://www.google.com/maps/search/Afghanistan,CultureJaipur+Region+1421",Family,Food & Wine,Romantic
City,"Osaka Region 1422, Japan",255973,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,16.44,"Osaka Region 1422, Japan",Yes,4.4,5449,https://www.visitosakaregion1422.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1422",Culture & Museums,Food & Wine,Romantic
City,"Dubai Region 1423, UAE",255717,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,15.98,"Dubai Region 1423, UAE",Yes,4.2,6368,https://www.visitdubairegion1423.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+1423",Food & Wine,Romantic,Culture & Museums
City,"Cape Town Region 1424, South Africa",255461,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,16.92,"Cape Town Region 1424, South Africa",Yes,4.4,6995,https://www.visitcapetownregion1424.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1424",City Break,Food & Wine,Culture & Museums
City,"Los Angeles Region 1425, USA",255206,Csb,3,May - September,A major global urban destination in USA known for its tourism appeal.,19.65,"Los Angeles Region 1425, USA",No,4.8,12404,https://www.visitlosangelesregion1425.com,"https://www.google.com/maps/search/Afghanistan,CultureLos+Angeles+Region+1425",Family,Culture & Museums,Romantic
City,"Stockholm Region 1426, Sweden",254951,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,14.67,"Stockholm Region 1426, Sweden",Yes,4.3,2581,https://www.visitstockholmregion1426.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+1426",Nightlife,Food & Wine,Family
City,"Paris Region 1427, France",254696,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,19.7,"Paris Region 1427, France",Yes,4.8,12688,https://www.visitparisregion1427.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+1427",Family,Romantic,Food & Wine
City,"Taipei Region 1428, Taiwan",254441,Cfa,2,"March - May, September - November",A major global urban destination in Taiwan known for its tourism appeal.,18.17,"Taipei Region 1428, Taiwan",No,4.5,10924,https://www.visittaipeiregion1428.com,"https://www.google.com/maps/search/Afghanistan,CultureTaipei+Region+1428",Family,Nightlife,Romantic
City,"Tokyo Region 1429, Japan",254187,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.86,"Tokyo Region 1429, Japan",No,4.4,11450,https://www.visittokyoregion1429.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1429",City Break,Nightlife,Romantic
City,"San Francisco Region 1430, USA",253932,Csb,4,May - September,A major global urban destination in USA known for its tourism appeal.,16.44,"San Francisco Region 1430, USA",No,4.2,8220,https://www.visitsanfranciscoregion1430.com,"https://www.google.com/maps/search/Afghanistan,CultureSan+Francisco+Region+1430",Romantic,Nightlife,Culture & Museums
City,"Barcelona Region 1431, Spain",253678,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,15.25,"Barcelona Region 1431, Spain",No,3.8,10330,https://www.visitbarcelonaregion1431.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+1431",Nightlife,Romantic,Culture & Museums
City,"Phuket Region 1432, Thailand",253425,Am,1,December - March,A major global urban destination in Thailand known for its tourism appeal.,17.16,"Phuket Region 1432, Thailand",Yes,4.2,12155,https://www.visitphuketregion1432.com,"https://www.google.com/maps/search/Afghanistan,CulturePhuket+Region+1432",City Break,Nightlife,Food & Wine
City,"Hong Kong Region 1433, China",253171,Cwa,3,October - April,A major global urban destination in China known for its tourism appeal.,18.2,"Hong Kong Region 1433, China",Yes,4.8,6201,https://www.visithongkongregion1433.com,"https://www.google.com/maps/search/Afghanistan,CultureHong+Kong+Region+1433",Culture & Museums,Food & Wine,City Break
City,"Barcelona Region 1434, Spain",252918,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,17.71,"Barcelona Region 1434, Spain",No,4.7,5855,https://www.visitbarcelonaregion1434.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+1434",Food & Wine,City Break,Family
City,"Ho Chi Minh City Region 1435, Vietnam",252665,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,17.88,"Ho Chi Minh City Region 1435, Vietnam",Yes,4.4,11559,https://www.visithochiminhcityregion1435.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1435",Nightlife,Romantic,Culture & Museums
City,"Jerusalem Region 1436, Israel",252413,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,14.55,"Jerusalem Region 1436, Israel",No,3.8,6734,https://www.visitjerusalemregion1436.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+1436",Nightlife,Culture & Museums,Family
City,"Cape Town Region 1437, South Africa",252160,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,15.54,"Cape Town Region 1437, South Africa",No,4.0,7670,https://www.visitcapetownregion1437.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1437",Culture & Museums,Nightlife,Family
City,"Taipei Region 1438, Taiwan",251908,Cfa,2,"March - May, September - November",A major global urban destination in Taiwan known for its tourism appeal.,16.84,"Taipei Region 1438, Taiwan",Yes,4.4,6729,https://www.visittaipeiregion1438.com,"https://www.google.com/maps/search/Afghanistan,CultureTaipei+Region+1438",Food & Wine,City Break,Family
City,"Budapest Region 1439, Hungary",251656,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,15.01,"Budapest Region 1439, Hungary",Yes,4.0,5669,https://www.visitbudapestregion1439.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+1439",Culture & Museums,City Break,Nightlife
City,"Osaka Region 1440, Japan",251404,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.62,"Osaka Region 1440, Japan",No,4.8,4692,https://www.visitosakaregion1440.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1440",Romantic,Family,Culture & Museums
City,"Bangalore Region 1441, India",251153,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,15.13,"Bangalore Region 1441, India",Yes,3.9,7595,https://www.visitbangaloreregion1441.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+1441",City Break,Romantic,Culture & Museums
City,"London Region 1442, UK",250902,Cfb,4,June - August,A major global urban destination in UK known for its tourism appeal.,15.16,"London Region 1442, UK",No,3.9,7726,https://www.visitlondonregion1442.com,"https://www.google.com/maps/search/Afghanistan,CultureLondon+Region+1442",Culture & Museums,Nightlife,Food & Wine
City,"Los Angeles Region 1443, USA",250651,Csb,3,May - September,A major global urban destination in USA known for its tourism appeal.,14.81,"Los Angeles Region 1443, USA",No,4.2,3352,https://www.visitlosangelesregion1443.com,"https://www.google.com/maps/search/Afghanistan,CultureLos+Angeles+Region+1443",Romantic,Culture & Museums,City Break
City,"Singapore Region 1444, Singapore",250400,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,14.75,"Singapore Region 1444, Singapore",No,4.3,2691,https://www.visitsingaporeregion1444.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+1444",Culture & Museums,Family,City Break
City,"Cape Town Region 1445, South Africa",250150,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,15.15,"Cape Town Region 1445, South Africa",Yes,4.4,2772,https://www.visitcapetownregion1445.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1445",Romantic,City Break,Culture & Museums
City,"Antalya Region 1446, Turkey",249900,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,18.93,"Antalya Region 1446, Turkey",Yes,4.7,10671,https://www.visitantalyaregion1446.com,"https://www.google.com/maps/search/Afghanistan,CultureAntalya+Region+1446",Romantic,Nightlife,Family
City,"Prague Region 1447, Czech Republic",249650,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,13.88,"Prague Region 1447, Czech Republic",Yes,4.0,2944,https://www.visitpragueregion1447.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+1447",Family,City Break,Nightlife
City,"Kuala Lumpur Region 1448, Malaysia",249400,Af,1,Year Round,A major global urban destination in Malaysia known for its tourism appeal.,15.53,"Kuala Lumpur Region 1448, Malaysia",Yes,4.0,7618,https://www.visitkualalumpurregion1448.com,"https://www.google.com/maps/search/Afghanistan,CultureKuala+Lumpur+Region+1448",Food & Wine,City Break,Family
City,"Kyoto Region 1449, Japan",249151,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,14.4,"Kyoto Region 1449, Japan",No,4.0,3983,https://www.visitkyotoregion1449.com,"https://www.google.com/maps/search/Afghanistan,CultureKyoto+Region+1449",City Break,Romantic,Nightlife
City,"Hong Kong Region 1450, China",248902,Cwa,3,October - April,A major global urban destination in China known for its tourism appeal.,16.97,"Hong Kong Region 1450, China",Yes,4.2,10995,https://www.visithongkongregion1450.com,"https://www.google.com/maps/search/Afghanistan,CultureHong+Kong+Region+1450",Romantic,City Break,Culture & Museums
City,"Jaipur Region 1451, India",248653,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,15.3,"Jaipur Region 1451, India",No,4.1,5382,https://www.visitjaipurregion1451.com,"https://www.google.com/maps/search/Afghanistan,CultureJaipur+Region+1451",Nightlife,Romantic,Culture & Museums
City,"Dublin Region 1452, Ireland",248404,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,16.28,"Dublin Region 1452, Ireland",No,4.1,9335,https://www.visitdublinregion1452.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1452",City Break,Culture & Museums,Nightlife
City,"Florence Region 1453, Italy",248156,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,17.6,"Florence Region 1453, Italy",No,4.3,12379,https://www.visitflorenceregion1453.com,"https://www.google.com/maps/search/Afghanistan,CultureFlorence+Region+1453",Family,Romantic,City Break
City,"Lisbon Region 1454, Portugal",247908,Csa,2,"April - June, September - October",A major global urban destination in Portugal known for its tourism appeal.,17.77,"Lisbon Region 1454, Portugal",Yes,4.5,8883,https://www.visitlisbonregion1454.com,"https://www.google.com/maps/search/Afghanistan,CultureLisbon+Region+1454",Family,Food & Wine,Romantic
City,"Hanoi Region 1455, Vietnam",247660,Cwa,1,October - April,A major global urban destination in Vietnam known for its tourism appeal.,16.3,"Hanoi Region 1455, Vietnam",No,4.5,4186,https://www.visithanoiregion1455.com,"https://www.google.com/maps/search/Afghanistan,CultureHanoi+Region+1455",City Break,Family,Food & Wine
City,"Prague Region 1456, Czech Republic",247412,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,17.58,"Prague Region 1456, Czech Republic",No,4.4,9902,https://www.visitpragueregion1456.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+1456",City Break,Culture & Museums,Romantic
City,"Singapore Region 1457, Singapore",247165,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,14.52,"Singapore Region 1457, Singapore",No,4.0,4263,https://www.visitsingaporeregion1457.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+1457",Food & Wine,Nightlife,City Break
City,"Paris Region 1458, France",246917,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,16.93,"Paris Region 1458, France",No,4.5,5789,https://www.visitparisregion1458.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+1458",Romantic,Food & Wine,Nightlife
City,"Kuala Lumpur Region 1459, Malaysia",246670,Af,1,Year Round,A major global urban destination in Malaysia known for its tourism appeal.,18.29,"Kuala Lumpur Region 1459, Malaysia",No,4.6,9453,https://www.visitkualalumpurregion1459.com,"https://www.google.com/maps/search/Afghanistan,CultureKuala+Lumpur+Region+1459",Romantic,City Break,Family
City,"Jerusalem Region 1460, Israel",246424,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,17.97,"Jerusalem Region 1460, Israel",No,4.7,6657,https://www.visitjerusalemregion1460.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+1460",Family,Nightlife,Romantic
City,"Stockholm Region 1461, Sweden",246177,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,15.71,"Stockholm Region 1461, Sweden",No,4.3,4497,https://www.visitstockholmregion1461.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+1461",Culture & Museums,Family,Nightlife
City,"Seoul Region 1462, South Korea",245931,Dwa,2,May - October,A major global urban destination in South Korea known for its tourism appeal.,14.92,"Seoul Region 1462, South Korea",No,4.3,2953,https://www.visitseoulregion1462.com,"https://www.google.com/maps/search/Afghanistan,CultureSeoul+Region+1462",Family,Romantic,City Break
City,"Osaka Region 1463, Japan",245685,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,15.2,"Osaka Region 1463, Japan",Yes,4.1,5093,https://www.visitosakaregion1463.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1463",Family,Nightlife,Food & Wine
City,"Milan Region 1464, Italy",245440,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,15.71,"Milan Region 1464, Italy",No,4.5,3102,https://www.visitmilanregion1464.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1464",Food & Wine,Family,Nightlife
City,"Hong Kong Region 1465, China",245194,Cwa,3,October - April,A major global urban destination in China known for its tourism appeal.,17.29,"Hong Kong Region 1465, China",Yes,4.3,10481,https://www.visithongkongregion1465.com,"https://www.google.com/maps/search/Afghanistan,CultureHong+Kong+Region+1465",Romantic,Nightlife,Food & Wine
City,"Paris Region 1466, France",244949,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,15.17,"Paris Region 1466, France",No,3.9,7737,https://www.visitparisregion1466.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+1466",Family,Culture & Museums,City Break
City,"Ho Chi Minh City Region 1467, Vietnam",244704,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,17.31,"Ho Chi Minh City Region 1467, Vietnam",No,4.5,7011,https://www.visithochiminhcityregion1467.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1467",Family,Food & Wine,Romantic
City,"Milan Region 1468, Italy",244459,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,16.24,"Milan Region 1468, Italy",Yes,4.6,3385,https://www.visitmilanregion1468.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1468",City Break,Nightlife,Family
City,"Barcelona Region 1469, Spain",244215,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,16.98,"Barcelona Region 1469, Spain",No,4.9,2918,https://www.visitbarcelonaregion1469.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+1469",Family,Culture & Museums,Nightlife
City,"Barcelona Region 1470, Spain",243971,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,16.16,"Barcelona Region 1470, Spain",No,4.7,2740,https://www.visitbarcelonaregion1470.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+1470",Culture & Museums,Romantic,Nightlife
City,"Athens Region 1471, Greece",243727,Csa,2,"April - June, September - October",A major global urban destination in Greece known for its tourism appeal.,14.46,"Athens Region 1471, Greece",No,3.8,6370,https://www.visitathensregion1471.com,"https://www.google.com/maps/search/Afghanistan,CultureAthens+Region+1471",City Break,Family,Culture & Museums
City,"Toronto Region 1472, Canada",243483,Dfa,3,May - September,A major global urban destination in Canada known for its tourism appeal.,15.66,"Toronto Region 1472, Canada",No,4.0,8210,https://www.visittorontoregion1472.com,"https://www.google.com/maps/search/Afghanistan,CultureToronto+Region+1472",Food & Wine,Family,Culture & Museums
City,"Tokyo Region 1473, Japan",243239,Cfa,3,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.45,"Tokyo Region 1473, Japan",Yes,4.7,5162,https://www.visittokyoregion1473.com,"https://www.google.com/maps/search/Afghanistan,CultureTokyo+Region+1473",City Break,Nightlife,Culture & Museums
City,"Vancouver Region 1474, Canada",242996,Cfb,3,June - August,A major global urban destination in Canada known for its tourism appeal.,18.95,"Vancouver Region 1474, Canada",Yes,4.7,10760,https://www.visitvancouverregion1474.com,"https://www.google.com/maps/search/Afghanistan,CultureVancouver+Region+1474",Romantic,Food & Wine,Nightlife
City,"Bangkok Region 1475, Thailand",242753,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,16.41,"Bangkok Region 1475, Thailand",Yes,4.5,4434,https://www.visitbangkokregion1475.com,"https://www.google.com/maps/search/Afghanistan,CultureBangkok+Region+1475",Culture & Museums,Family,City Break
City,"Cape Town Region 1476, South Africa",242510,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,17.66,"Cape Town Region 1476, South Africa",No,4.7,5725,https://www.visitcapetownregion1476.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1476",Family,City Break,Food & Wine
City,"Milan Region 1477, Italy",242268,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,15.05,"Milan Region 1477, Italy",Yes,3.9,7232,https://www.visitmilanregion1477.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1477",Food & Wine,City Break,Culture & Museums
City,"Pattaya Region 1478, Thailand",242026,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,16.74,"Pattaya Region 1478, Thailand",No,4.2,9665,https://www.visitpattayaregion1478.com,"https://www.google.com/maps/search/Afghanistan,CulturePattaya+Region+1478",Culture & Museums,Family,Food & Wine
City,"Milan Region 1479, Italy",241784,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,18.49,"Milan Region 1479, Italy",No,4.6,10487,https://www.visitmilanregion1479.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1479",City Break,Romantic,Family
City,"Miami Region 1480, USA",241542,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,16.68,"Miami Region 1480, USA",No,4.6,4227,https://www.visitmiamiregion1480.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+1480",Food & Wine,Romantic,Family
City,"Milan Region 1481, Italy",241300,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,14.3,"Milan Region 1481, Italy",No,3.8,5791,https://www.visitmilanregion1481.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1481",City Break,Romantic,Family
City,"Budapest Region 1482, Hungary",241059,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,18.38,"Budapest Region 1482, Hungary",Yes,4.7,8160,https://www.visitbudapestregion1482.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+1482",City Break,Food & Wine,Romantic
City,"Milan Region 1483, Italy",240818,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,17.36,"Milan Region 1483, Italy",No,4.8,4142,https://www.visitmilanregion1483.com,"https://www.google.com/maps/search/Afghanistan,CultureMilan+Region+1483",Romantic,Nightlife,Food & Wine
City,"Las Vegas Region 1484, USA",240577,BWk,3,May - September,A major global urban destination in USA known for its tourism appeal.,15.31,"Las Vegas Region 1484, USA",No,4.1,5416,https://www.visitlasvegasregion1484.com,"https://www.google.com/maps/search/Afghanistan,CultureLas+Vegas+Region+1484",Nightlife,Family,Romantic
City,"Palma de Mallorca Region 1485, Spain",240337,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,15.76,"Palma de Mallorca Region 1485, Spain",No,4.2,5654,https://www.visitpalmademallorcaregion1485.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+1485",City Break,Nightlife,Culture & Museums
City,"Bali Region 1486, Indonesia",240096,Aw,1,November - April,A major global urban destination in Indonesia known for its tourism appeal.,15.39,"Bali Region 1486, Indonesia",No,4.2,4607,https://www.visitbaliregion1486.com,"https://www.google.com/maps/search/Afghanistan,CultureBali+Region+1486",Nightlife,Romantic,City Break
City,"Vancouver Region 1487, Canada",239856,Cfb,3,June - August,A major global urban destination in Canada known for its tourism appeal.,14.74,"Vancouver Region 1487, Canada",No,3.8,7545,https://www.visitvancouverregion1487.com,"https://www.google.com/maps/search/Afghanistan,CultureVancouver+Region+1487",Romantic,Food & Wine,Family
City,"Dublin Region 1488, Ireland",239616,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,16.16,"Dublin Region 1488, Ireland",No,4.0,10942,https://www.visitdublinregion1488.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1488",Family,Romantic,City Break
City,"Miami Region 1489, USA",239377,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,16.08,"Miami Region 1489, USA",No,4.1,8377,https://www.visitmiamiregion1489.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+1489",Nightlife,Food & Wine,Romantic
City,"Lisbon Region 1490, Portugal",239137,Csa,2,"April - June, September - October",A major global urban destination in Portugal known for its tourism appeal.,15.6,"Lisbon Region 1490, Portugal",Yes,4.4,3520,https://www.visitlisbonregion1490.com,"https://www.google.com/maps/search/Afghanistan,CultureLisbon+Region+1490",Family,Culture & Museums,Romantic
City,"Rome Region 1491, Italy",238898,Csa,3,"April - June, September - October",A major global urban destination in Italy known for its tourism appeal.,18.99,"Rome Region 1491, Italy",No,4.7,10971,https://www.visitromeregion1491.com,"https://www.google.com/maps/search/Afghanistan,CultureRome+Region+1491",Romantic,Family,Nightlife
City,"Dublin Region 1492, Ireland",238659,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,16.21,"Dublin Region 1492, Ireland",Yes,4.4,4840,https://www.visitdublinregion1492.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1492",Family,City Break,Nightlife
City,"San Francisco Region 1493, USA",238421,Csb,4,May - September,A major global urban destination in USA known for its tourism appeal.,15.75,"San Francisco Region 1493, USA",Yes,4.2,5619,https://www.visitsanfranciscoregion1493.com,"https://www.google.com/maps/search/Afghanistan,CultureSan+Francisco+Region+1493",Food & Wine,Culture & Museums,Nightlife
City,"Marrakech Region 1494, Morocco",238182,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,18.44,"Marrakech Region 1494, Morocco",No,4.8,6934,https://www.visitmarrakechregion1494.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1494",Food & Wine,Culture & Museums,Romantic
City,"New Delhi Region 1495, India",237944,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,17.13,"New Delhi Region 1495, India",Yes,4.3,9633,https://www.visitnewdelhiregion1495.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+1495",City Break,Nightlife,Romantic
City,"Kuala Lumpur Region 1496, Malaysia",237706,Af,1,Year Round,A major global urban destination in Malaysia known for its tourism appeal.,15.09,"Kuala Lumpur Region 1496, Malaysia",No,4.2,3914,https://www.visitkualalumpurregion1496.com,"https://www.google.com/maps/search/Afghanistan,CultureKuala+Lumpur+Region+1496",Family,Nightlife,City Break
City,"Cairo Region 1497, Egypt",237468,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,18.11,"Cairo Region 1497, Egypt",Yes,4.7,7126,https://www.visitcairoregion1497.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+1497",Food & Wine,Nightlife,Culture & Museums
City,"Berlin Region 1498, Germany",237231,Cfb,2,June - August,A major global urban destination in Germany known for its tourism appeal.,16.65,"Berlin Region 1498, Germany",No,4.3,7465,https://www.visitberlinregion1498.com,"https://www.google.com/maps/search/Afghanistan,CultureBerlin+Region+1498",City Break,Nightlife,Food & Wine
City,"Munich Region 1499, Germany",236994,Cfb,3,June - August,A major global urban destination in Germany known for its tourism appeal.,15.96,"Munich Region 1499, Germany",Yes,4.5,3530,https://www.visitmunichregion1499.com,"https://www.google.com/maps/search/Afghanistan,CultureMunich+Region+1499",City Break,Food & Wine,Culture & Museums
City,"Palma de Mallorca Region 1500, Spain",236757,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,18.07,"Palma de Mallorca Region 1500, Spain",Yes,4.8,5826,https://www.visitpalmademallorcaregion1500.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+1500",Nightlife,Romantic,Family
City,"Vienna Region 1501, Austria",236520,Cfb,3,June - August,A major global urban destination in Austria known for its tourism appeal.,14.3,"Vienna Region 1501, Austria",Yes,3.9,4637,https://www.visitviennaregion1501.com,"https://www.google.com/maps/search/Afghanistan,CultureVienna+Region+1501",Food & Wine,Culture & Museums,City Break
City,"Marrakech Region 1502, Morocco",236283,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,15.84,"Marrakech Region 1502, Morocco",Yes,3.9,11513,https://www.visitmarrakechregion1502.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1502",Food & Wine,Culture & Museums,Nightlife
City,"Mecca Region 1503, Saudi Arabia",236047,BWh,2,November - March,A major global urban destination in Saudi Arabia known for its tourism appeal.,14.84,"Mecca Region 1503, Saudi Arabia",Yes,4.3,2823,https://www.visitmeccaregion1503.com,"https://www.google.com/maps/search/Afghanistan,CultureMecca+Region+1503",Food & Wine,City Break,Family
City,"Ho Chi Minh City Region 1504, Vietnam",235811,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,15.81,"Ho Chi Minh City Region 1504, Vietnam",No,4.5,3267,https://www.visithochiminhcityregion1504.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1504",Food & Wine,Romantic,Nightlife
City,"Hanoi Region 1505, Vietnam",235575,Cwa,1,October - April,A major global urban destination in Vietnam known for its tourism appeal.,15.73,"Hanoi Region 1505, Vietnam",No,4.1,6874,https://www.visithanoiregion1505.com,"https://www.google.com/maps/search/Afghanistan,CultureHanoi+Region+1505",Food & Wine,City Break,Nightlife
City,"Dubai Region 1506, UAE",235340,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,14.43,"Dubai Region 1506, UAE",No,3.9,5025,https://www.visitdubairegion1506.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+1506",Food & Wine,Family,Nightlife
City,"Copenhagen Region 1507, Denmark",235104,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,16.17,"Copenhagen Region 1507, Denmark",No,4.2,7066,https://www.visitcopenhagenregion1507.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1507",City Break,Food & Wine,Romantic
